restaurant_id,name
6d7d1b01-97a0-4c2c-8313-ff33645d98b5,Breakfast Tacos
f9fbc7eb-f8df-4078-bd18-d07ee38b91b1,Desserts
6d7d1b01-97a0-4c2c-8313-ff33645d98b5,Breakfast Burrito
f74f500d-c3c8-44e3-b41b-fa2e8f694361,Featured
f74f500d-c3c8-44e3-b41b-fa2e8f694361,Combos
f74f500d-c3c8-44e3-b41b-fa2e8f694361,GROUPS
f74f500d-c3c8-44e3-b41b-fa2e8f694361,Specialties
f74f500d-c3c8-44e3-b41b-fa2e8f694361,Tacos
f74f500d-c3c8-44e3-b41b-fa2e8f694361,Cravings Value Menu
f74f500d-c3c8-44e3-b41b-fa2e8f694361,Sides
f74f500d-c3c8-44e3-b41b-fa2e8f694361,Veggie Cravings
90c7470a-b2fc-4acd-a54a-4be894a63f45,Breakfast 
90c7470a-b2fc-4acd-a54a-4be894a63f45,Featured Items
90c7470a-b2fc-4acd-a54a-4be894a63f45,Beverages
710c4d56-b529-4412-bac3-f5b44c263ec4,Small Chops
166e23bf-c89d-4fcd-a8f4-bd7936c4a55d,Starters (Togo)
c4c531cb-90ab-4a03-b083-bff4cfd7f629,Mains
f6cdbae5-aa62-418f-983d-c56d2f646d28,"The Boil: Crawfish, Shrimp, Crab And Add-Ons"
f6cdbae5-aa62-418f-983d-c56d2f646d28,Texaneaux Combeauxs
a8939b6e-bf9e-4da0-ae3e-d7e8671ac19b,Barry'S Burgers
c9d2bdb0-1fba-48ab-94f1-1fab691ba288,Kids Meals
693b19e3-ebb9-46ab-99f9-f566417dd573,Kolaches
693b19e3-ebb9-46ab-99f9-f566417dd573,Boxes
3e6561e4-da46-4c7b-8c54-a85a10dff99a,Fruit Salads
3e6561e4-da46-4c7b-8c54-a85a10dff99a,Licuados - Shakes
3e6561e4-da46-4c7b-8c54-a85a10dff99a,Season Menu
3e6561e4-da46-4c7b-8c54-a85a10dff99a,Specialties
3e6561e4-da46-4c7b-8c54-a85a10dff99a,Snacks
ba169aee-6771-4c9b-bb3a-b4f89933131c,Drinks
b159bd54-ea4a-4f21-98fb-3a08730fbc0a,Drinks & Desserts
357211bc-238e-4463-9077-3305b1a98a02,Handhelds
357211bc-238e-4463-9077-3305b1a98a02,Desserts
357211bc-238e-4463-9077-3305b1a98a02,Dressings and Sauces
357211bc-238e-4463-9077-3305b1a98a02,Family Meals
357211bc-238e-4463-9077-3305b1a98a02,Drinks
357211bc-238e-4463-9077-3305b1a98a02,Dressings And Sauces
357211bc-238e-4463-9077-3305b1a98a02,Salads
357211bc-238e-4463-9077-3305b1a98a02,Mix & Match
357211bc-238e-4463-9077-3305b1a98a02,Clever Kids
115ec02a-831a-4cad-855c-825277daee5a,Chicken
115ec02a-831a-4cad-855c-825277daee5a,Beef
115ec02a-831a-4cad-855c-825277daee5a,Pork
115ec02a-831a-4cad-855c-825277daee5a,Chef's Special
115ec02a-831a-4cad-855c-825277daee5a,Seafood
bc056529-7076-46a4-b272-0fe08fb32628,Taqueria Tex Mex Plates
115ec02a-831a-4cad-855c-825277daee5a,Dumpling & Noodle
115ec02a-831a-4cad-855c-825277daee5a,Appetizers & Cold Dish
115ec02a-831a-4cad-855c-825277daee5a,Vegetable
115ec02a-831a-4cad-855c-825277daee5a,Lamb
81e4924c-a5d6-418e-9e4e-d5b8cce6115a,Cold-Pressed Juice - Heavy Veggie Options
f49c86b0-11c6-412c-9434-fdb57ec41880,Ramen
f49c86b0-11c6-412c-9434-fdb57ec41880,Signature Poke
f49c86b0-11c6-412c-9434-fdb57ec41880,Appetizer From Kitchen
2a84a1f5-e63a-4e8c-83c9-93b96953673f,Pizza
4f9f7426-c72b-4626-a976-1f7d46441083,Burgers
67c6fa02-ce32-457e-b154-08451d751e0a,Drinks
e6a75182-6046-465a-b2d8-2e65092e0b6a,Waffle Cones
2ed0c9c9-770a-4adf-85d6-5f2d52a6e7f5,Sides
3ec526ab-b324-484c-9909-c96f77baed0f,Sodas 
3ec526ab-b324-484c-9909-c96f77baed0f,Gatorade
916e1d28-7849-4296-bf25-c36c91355669,Grilled Plates
916e1d28-7849-4296-bf25-c36c91355669,Additions
bdf6c1f6-6c91-4d86-9fd5-d541cebb6dde,BASKETS & PO-BOYS
bdf6c1f6-6c91-4d86-9fd5-d541cebb6dde,SIDES & MORE
6f7ec4c0-13ec-4e31-ab8d-b623fce109fd,Starters
6f7ec4c0-13ec-4e31-ab8d-b623fce109fd,Pasta
d78a13da-33d0-4f2e-8d1a-52df11ba49be,Entrees
d78a13da-33d0-4f2e-8d1a-52df11ba49be,Snacks
d78a13da-33d0-4f2e-8d1a-52df11ba49be,Breakfast ( Served until 12 noon)
5b79102b-20e6-4721-815c-28b497f4670a,Wine
2ef9ac13-06c2-4796-a0a0-7410e817b207,Juices
2ef9ac13-06c2-4796-a0a0-7410e817b207,Shots
7dbd8ef7-81e7-46e9-a397-124f54bdd8a5,Milk Shakes 
2ef9ac13-06c2-4796-a0a0-7410e817b207,Seamoss
f980a2ee-576f-4c4b-957c-24e7ce869d76,RUSTIC FAVORITES
f980a2ee-576f-4c4b-957c-24e7ce869d76,APPETIZERS
f980a2ee-576f-4c4b-957c-24e7ce869d76,SANDWICHES
c091f42e-44c7-4758-bed4-7b09cc6922b7,Coffee
ae171c37-7f89-410b-a339-8d4a5011556e,Wine & Sake
ae171c37-7f89-410b-a339-8d4a5011556e,Bottle Wine
b72e7328-4193-485a-af6f-b7cbfc5d70a1,Sandwiches
b72e7328-4193-485a-af6f-b7cbfc5d70a1,Pasta
d88fbf22-ac58-40dc-b33d-217955fa41e8,Cakes
d88fbf22-ac58-40dc-b33d-217955fa41e8,Handcrafted Chocolate Covered Pieces
d88fbf22-ac58-40dc-b33d-217955fa41e8,Dark Chocolate Bars
d88fbf22-ac58-40dc-b33d-217955fa41e8,Specialty
d88fbf22-ac58-40dc-b33d-217955fa41e8,Hand Packaged Chocolates
c08a98d1-3a8e-4a1b-ab5c-cf321cdeb322,Gluten-Free
c08a98d1-3a8e-4a1b-ab5c-cf321cdeb322,Soups & Salads
c08a98d1-3a8e-4a1b-ab5c-cf321cdeb322,Main Course
c08a98d1-3a8e-4a1b-ab5c-cf321cdeb322,Vegan
c08a98d1-3a8e-4a1b-ab5c-cf321cdeb322,Sides
c08a98d1-3a8e-4a1b-ab5c-cf321cdeb322,Sushi Rolls
546760c9-d01c-42b5-aaa9-aa9c41c7a17c,Pasta
546760c9-d01c-42b5-aaa9-aa9c41c7a17c,Brunch
546760c9-d01c-42b5-aaa9-aa9c41c7a17c,Burgers & Sandwiches
546760c9-d01c-42b5-aaa9-aa9c41c7a17c,Alcoholic Drinks
546760c9-d01c-42b5-aaa9-aa9c41c7a17c,Desserts
546760c9-d01c-42b5-aaa9-aa9c41c7a17c,Coffee & Tea
546760c9-d01c-42b5-aaa9-aa9c41c7a17c,Lunch Specials
90932f8e-5a3f-4635-8112-5d6dddf695e2,Sides
90932f8e-5a3f-4635-8112-5d6dddf695e2,Entrees
90932f8e-5a3f-4635-8112-5d6dddf695e2,Soups & Salads
90932f8e-5a3f-4635-8112-5d6dddf695e2,Burgers & Sandwiches
90932f8e-5a3f-4635-8112-5d6dddf695e2,Dinner Specials
90932f8e-5a3f-4635-8112-5d6dddf695e2,Appetizers
90932f8e-5a3f-4635-8112-5d6dddf695e2,Raw Bar
fd0d7e50-4f7c-47e0-a2f4-edccefe2e897,Breakfast
fd0d7e50-4f7c-47e0-a2f4-edccefe2e897,Soups & Salads
fd0d7e50-4f7c-47e0-a2f4-edccefe2e897,Kids Menu
fd0d7e50-4f7c-47e0-a2f4-edccefe2e897,Coffee & Tea
fd0d7e50-4f7c-47e0-a2f4-edccefe2e897,Alcoholic Drinks
fd0d7e50-4f7c-47e0-a2f4-edccefe2e897,Meat & Poultry
0e586481-a07d-47bc-a089-69057fe761a7,Raw Bar
0e586481-a07d-47bc-a089-69057fe761a7,Meat & Poultry
0e586481-a07d-47bc-a089-69057fe761a7,Seafood
0e586481-a07d-47bc-a089-69057fe761a7,Gluten-Free
0e586481-a07d-47bc-a089-69057fe761a7,Beverages
0e586481-a07d-47bc-a089-69057fe761a7,Appetizers
0e586481-a07d-47bc-a089-69057fe761a7,Brunch
0e586481-a07d-47bc-a089-69057fe761a7,Healthy Options
019254fa-3da4-4637-863b-d22158b3e37e,Raw Bar
019254fa-3da4-4637-863b-d22158b3e37e,Coffee & Tea
019254fa-3da4-4637-863b-d22158b3e37e,Burgers & Sandwiches
019254fa-3da4-4637-863b-d22158b3e37e,Pizza
019254fa-3da4-4637-863b-d22158b3e37e,Appetizers
0e50b0f6-e0c8-4ec3-bdd3-7d5956d94ab5,Vegetarian
0e50b0f6-e0c8-4ec3-bdd3-7d5956d94ab5,Soups & Salads
0e50b0f6-e0c8-4ec3-bdd3-7d5956d94ab5,Healthy Options
0e50b0f6-e0c8-4ec3-bdd3-7d5956d94ab5,Alcoholic Drinks
0e50b0f6-e0c8-4ec3-bdd3-7d5956d94ab5,Desserts
0e50b0f6-e0c8-4ec3-bdd3-7d5956d94ab5,Seafood
0e50b0f6-e0c8-4ec3-bdd3-7d5956d94ab5,Raw Bar
0e50b0f6-e0c8-4ec3-bdd3-7d5956d94ab5,Sushi Rolls
0e50b0f6-e0c8-4ec3-bdd3-7d5956d94ab5,Meat & Poultry
0e50b0f6-e0c8-4ec3-bdd3-7d5956d94ab5,Lunch Specials
6e0523da-0f9b-4929-95d7-46650453e953,Vegetarian
6e0523da-0f9b-4929-95d7-46650453e953,Lunch Specials
6e0523da-0f9b-4929-95d7-46650453e953,Seafood
6e0523da-0f9b-4929-95d7-46650453e953,Dinner Specials
6e0523da-0f9b-4929-95d7-46650453e953,Pasta
6e0523da-0f9b-4929-95d7-46650453e953,Pizza
6e0523da-0f9b-4929-95d7-46650453e953,Breakfast
6e0523da-0f9b-4929-95d7-46650453e953,Entrees
f5111348-e467-4da8-9c43-953630692271,Sushi Rolls
f5111348-e467-4da8-9c43-953630692271,Coffee & Tea
f5111348-e467-4da8-9c43-953630692271,Pasta
f5111348-e467-4da8-9c43-953630692271,Beverages
f5111348-e467-4da8-9c43-953630692271,Vegan
f5111348-e467-4da8-9c43-953630692271,Breakfast
f5111348-e467-4da8-9c43-953630692271,Pizza
85111cfa-7774-4e4a-be89-23408235d9f8,Vegan
85111cfa-7774-4e4a-be89-23408235d9f8,Gluten-Free
85111cfa-7774-4e4a-be89-23408235d9f8,Entrees
85111cfa-7774-4e4a-be89-23408235d9f8,Desserts
85111cfa-7774-4e4a-be89-23408235d9f8,Dinner Specials
85111cfa-7774-4e4a-be89-23408235d9f8,Alcoholic Drinks
85111cfa-7774-4e4a-be89-23408235d9f8,Main Course
85111cfa-7774-4e4a-be89-23408235d9f8,Sushi Rolls
1ab0e6a9-dc71-47cf-be08-467454e11481,Gluten-Free
1ab0e6a9-dc71-47cf-be08-467454e11481,Pizza
1ab0e6a9-dc71-47cf-be08-467454e11481,Seafood
1ab0e6a9-dc71-47cf-be08-467454e11481,Desserts
1ab0e6a9-dc71-47cf-be08-467454e11481,Raw Bar
1ab0e6a9-dc71-47cf-be08-467454e11481,Vegetarian
1ab0e6a9-dc71-47cf-be08-467454e11481,Soups & Salads
1ab0e6a9-dc71-47cf-be08-467454e11481,Main Course
c39cd115-e18c-4fe1-b94c-662b498cdf2e,Desserts
c39cd115-e18c-4fe1-b94c-662b498cdf2e,Pizza
c39cd115-e18c-4fe1-b94c-662b498cdf2e,Seafood
c39cd115-e18c-4fe1-b94c-662b498cdf2e,Main Course
c39cd115-e18c-4fe1-b94c-662b498cdf2e,Meat & Poultry
c39cd115-e18c-4fe1-b94c-662b498cdf2e,Pasta
665837b0-ad7d-4e06-b696-7858eb26ddb0,Sushi Rolls
665837b0-ad7d-4e06-b696-7858eb26ddb0,Seafood
665837b0-ad7d-4e06-b696-7858eb26ddb0,Kids Menu
665837b0-ad7d-4e06-b696-7858eb26ddb0,Beverages
665837b0-ad7d-4e06-b696-7858eb26ddb0,Coffee & Tea
665837b0-ad7d-4e06-b696-7858eb26ddb0,Entrees
a49658e5-19b5-40fa-bf5b-247696a04b0b,Vegetarian
a49658e5-19b5-40fa-bf5b-247696a04b0b,Sides
a49658e5-19b5-40fa-bf5b-247696a04b0b,Desserts
a49658e5-19b5-40fa-bf5b-247696a04b0b,Coffee & Tea
a49658e5-19b5-40fa-bf5b-247696a04b0b,Sushi Rolls
a49658e5-19b5-40fa-bf5b-247696a04b0b,Pasta
a49658e5-19b5-40fa-bf5b-247696a04b0b,Burgers & Sandwiches
a49658e5-19b5-40fa-bf5b-247696a04b0b,Brunch
a49658e5-19b5-40fa-bf5b-247696a04b0b,Entrees
a49658e5-19b5-40fa-bf5b-247696a04b0b,Gluten-Free
3abaa34a-b3ea-438d-8619-2bfb5241bb1f,Soups & Salads
3abaa34a-b3ea-438d-8619-2bfb5241bb1f,Meat & Poultry
3abaa34a-b3ea-438d-8619-2bfb5241bb1f,Dinner Specials
3abaa34a-b3ea-438d-8619-2bfb5241bb1f,Breakfast
3abaa34a-b3ea-438d-8619-2bfb5241bb1f,Pizza
3abaa34a-b3ea-438d-8619-2bfb5241bb1f,Coffee & Tea
3abaa34a-b3ea-438d-8619-2bfb5241bb1f,Burgers & Sandwiches
3abaa34a-b3ea-438d-8619-2bfb5241bb1f,Healthy Options
3abaa34a-b3ea-438d-8619-2bfb5241bb1f,Vegetarian
b4ae6d18-5b10-4296-9486-9ba950a75ebb,Breakfast
b4ae6d18-5b10-4296-9486-9ba950a75ebb,Soups & Salads
b4ae6d18-5b10-4296-9486-9ba950a75ebb,Healthy Options
b4ae6d18-5b10-4296-9486-9ba950a75ebb,Seafood
b4ae6d18-5b10-4296-9486-9ba950a75ebb,Pasta
b4ae6d18-5b10-4296-9486-9ba950a75ebb,Gluten-Free
b4ae6d18-5b10-4296-9486-9ba950a75ebb,Lunch Specials
b4ae6d18-5b10-4296-9486-9ba950a75ebb,Alcoholic Drinks
b4ae6d18-5b10-4296-9486-9ba950a75ebb,Meat & Poultry
b4ae6d18-5b10-4296-9486-9ba950a75ebb,Appetizers
5bd3e429-d649-4c12-a48a-99e24b3b0cee,Desserts
5bd3e429-d649-4c12-a48a-99e24b3b0cee,Healthy Options
5bd3e429-d649-4c12-a48a-99e24b3b0cee,Dinner Specials
5bd3e429-d649-4c12-a48a-99e24b3b0cee,Kids Menu
5bd3e429-d649-4c12-a48a-99e24b3b0cee,Pasta
5bd3e429-d649-4c12-a48a-99e24b3b0cee,Raw Bar
5bd3e429-d649-4c12-a48a-99e24b3b0cee,Brunch
5bd3e429-d649-4c12-a48a-99e24b3b0cee,Sides
ee56ad3f-5f79-478f-bd87-9793a5ffa205,Pizza
ee56ad3f-5f79-478f-bd87-9793a5ffa205,Appetizers
ee56ad3f-5f79-478f-bd87-9793a5ffa205,Lunch Specials
ee56ad3f-5f79-478f-bd87-9793a5ffa205,Burgers & Sandwiches
ee56ad3f-5f79-478f-bd87-9793a5ffa205,Dinner Specials
ee56ad3f-5f79-478f-bd87-9793a5ffa205,Pasta
ee56ad3f-5f79-478f-bd87-9793a5ffa205,Desserts
ee56ad3f-5f79-478f-bd87-9793a5ffa205,Sushi Rolls
ee56ad3f-5f79-478f-bd87-9793a5ffa205,Sides
5f89b799-eee5-48eb-ab06-ee238eb636f6,Breakfast
5f89b799-eee5-48eb-ab06-ee238eb636f6,Main Course
5f89b799-eee5-48eb-ab06-ee238eb636f6,Beverages
5f89b799-eee5-48eb-ab06-ee238eb636f6,Pasta
5f89b799-eee5-48eb-ab06-ee238eb636f6,Vegetarian
5f89b799-eee5-48eb-ab06-ee238eb636f6,Pizza
5f89b799-eee5-48eb-ab06-ee238eb636f6,Brunch
5f89b799-eee5-48eb-ab06-ee238eb636f6,Healthy Options
1dea5cee-2645-4f3b-b4fa-75f9313714ef,Alcoholic Drinks
1dea5cee-2645-4f3b-b4fa-75f9313714ef,Vegan
1dea5cee-2645-4f3b-b4fa-75f9313714ef,Kids Menu
1dea5cee-2645-4f3b-b4fa-75f9313714ef,Coffee & Tea
1dea5cee-2645-4f3b-b4fa-75f9313714ef,Meat & Poultry
e1d33838-a89e-4118-9f5a-27af3021b429,Gluten-Free
e1d33838-a89e-4118-9f5a-27af3021b429,Sides
e1d33838-a89e-4118-9f5a-27af3021b429,Coffee & Tea
e1d33838-a89e-4118-9f5a-27af3021b429,Burgers & Sandwiches
e1d33838-a89e-4118-9f5a-27af3021b429,Dinner Specials
857967fb-0d99-4339-8958-4b03deb6781a,Pasta
857967fb-0d99-4339-8958-4b03deb6781a,Sides
857967fb-0d99-4339-8958-4b03deb6781a,Beverages
857967fb-0d99-4339-8958-4b03deb6781a,Lunch Specials
857967fb-0d99-4339-8958-4b03deb6781a,Raw Bar
857967fb-0d99-4339-8958-4b03deb6781a,Pizza
857967fb-0d99-4339-8958-4b03deb6781a,Kids Menu
857967fb-0d99-4339-8958-4b03deb6781a,Appetizers
857967fb-0d99-4339-8958-4b03deb6781a,Desserts
857967fb-0d99-4339-8958-4b03deb6781a,Entrees
5175f9cd-21ff-44e9-9f38-07cacdb68064,Coffee & Tea
5175f9cd-21ff-44e9-9f38-07cacdb68064,Gluten-Free
5175f9cd-21ff-44e9-9f38-07cacdb68064,Raw Bar
5175f9cd-21ff-44e9-9f38-07cacdb68064,Breakfast
5175f9cd-21ff-44e9-9f38-07cacdb68064,Lunch Specials
5175f9cd-21ff-44e9-9f38-07cacdb68064,Beverages
5175f9cd-21ff-44e9-9f38-07cacdb68064,Desserts
d57effc9-1904-479c-867d-c436ca8ca137,Burgers & Sandwiches
d57effc9-1904-479c-867d-c436ca8ca137,Breakfast
d57effc9-1904-479c-867d-c436ca8ca137,Soups & Salads
d57effc9-1904-479c-867d-c436ca8ca137,Healthy Options
d57effc9-1904-479c-867d-c436ca8ca137,Lunch Specials
542abd80-041e-42be-b982-2dcf751458b7,Coffee & Tea
542abd80-041e-42be-b982-2dcf751458b7,Pizza
542abd80-041e-42be-b982-2dcf751458b7,Gluten-Free
542abd80-041e-42be-b982-2dcf751458b7,Breakfast
542abd80-041e-42be-b982-2dcf751458b7,Pasta
542abd80-041e-42be-b982-2dcf751458b7,Raw Bar
542abd80-041e-42be-b982-2dcf751458b7,Healthy Options
9e357124-5e33-4aef-80de-9a6343c5ef2f,Beverages
9e357124-5e33-4aef-80de-9a6343c5ef2f,Vegetarian
9e357124-5e33-4aef-80de-9a6343c5ef2f,Alcoholic Drinks
9e357124-5e33-4aef-80de-9a6343c5ef2f,Brunch
9e357124-5e33-4aef-80de-9a6343c5ef2f,Meat & Poultry
9e357124-5e33-4aef-80de-9a6343c5ef2f,Soups & Salads
9e357124-5e33-4aef-80de-9a6343c5ef2f,Pasta
9e357124-5e33-4aef-80de-9a6343c5ef2f,Burgers & Sandwiches
9e357124-5e33-4aef-80de-9a6343c5ef2f,Healthy Options
9e357124-5e33-4aef-80de-9a6343c5ef2f,Sushi Rolls
e6d6e5f2-3f6e-408c-893b-e9740b14a82b,Kids Menu
e6d6e5f2-3f6e-408c-893b-e9740b14a82b,Pizza
e6d6e5f2-3f6e-408c-893b-e9740b14a82b,Healthy Options
e6d6e5f2-3f6e-408c-893b-e9740b14a82b,Gluten-Free
e6d6e5f2-3f6e-408c-893b-e9740b14a82b,Beverages
e6d6e5f2-3f6e-408c-893b-e9740b14a82b,Soups & Salads
e6d6e5f2-3f6e-408c-893b-e9740b14a82b,Appetizers
e6d6e5f2-3f6e-408c-893b-e9740b14a82b,Pasta
e7201a41-65d6-4e73-b651-228344e6b8fc,Alcoholic Drinks
e7201a41-65d6-4e73-b651-228344e6b8fc,Healthy Options
e7201a41-65d6-4e73-b651-228344e6b8fc,Meat & Poultry
e7201a41-65d6-4e73-b651-228344e6b8fc,Pasta
e7201a41-65d6-4e73-b651-228344e6b8fc,Burgers & Sandwiches
e7201a41-65d6-4e73-b651-228344e6b8fc,Entrees
e7201a41-65d6-4e73-b651-228344e6b8fc,Beverages
e7201a41-65d6-4e73-b651-228344e6b8fc,Kids Menu
e7201a41-65d6-4e73-b651-228344e6b8fc,Soups & Salads
0e5775e0-4845-49d1-a239-839dee1253cc,Sides
0e5775e0-4845-49d1-a239-839dee1253cc,Pizza
0e5775e0-4845-49d1-a239-839dee1253cc,Gluten-Free
0e5775e0-4845-49d1-a239-839dee1253cc,Healthy Options
0e5775e0-4845-49d1-a239-839dee1253cc,Pasta
0e5775e0-4845-49d1-a239-839dee1253cc,Dinner Specials
0e5775e0-4845-49d1-a239-839dee1253cc,Raw Bar
0e5775e0-4845-49d1-a239-839dee1253cc,Soups & Salads
0e5775e0-4845-49d1-a239-839dee1253cc,Entrees
d0a11f40-18bb-469a-b1c4-f0f920d5a8b3,Seafood
d0a11f40-18bb-469a-b1c4-f0f920d5a8b3,Entrees
d0a11f40-18bb-469a-b1c4-f0f920d5a8b3,Alcoholic Drinks
d0a11f40-18bb-469a-b1c4-f0f920d5a8b3,Vegetarian
d0a11f40-18bb-469a-b1c4-f0f920d5a8b3,Meat & Poultry
d0a11f40-18bb-469a-b1c4-f0f920d5a8b3,Sides
d0a11f40-18bb-469a-b1c4-f0f920d5a8b3,Breakfast
d0a11f40-18bb-469a-b1c4-f0f920d5a8b3,Coffee & Tea
d0a11f40-18bb-469a-b1c4-f0f920d5a8b3,Beverages
d0a11f40-18bb-469a-b1c4-f0f920d5a8b3,Burgers & Sandwiches
afd13298-5b4c-4202-bec7-8d2ff5764b69,Soups & Salads
afd13298-5b4c-4202-bec7-8d2ff5764b69,Breakfast
afd13298-5b4c-4202-bec7-8d2ff5764b69,Meat & Poultry
afd13298-5b4c-4202-bec7-8d2ff5764b69,Seafood
afd13298-5b4c-4202-bec7-8d2ff5764b69,Pizza
afd13298-5b4c-4202-bec7-8d2ff5764b69,Vegan
afd13298-5b4c-4202-bec7-8d2ff5764b69,Sides
afd13298-5b4c-4202-bec7-8d2ff5764b69,Kids Menu
a95873d5-de39-47ab-86d4-f94b145a663e,Pizza
a95873d5-de39-47ab-86d4-f94b145a663e,Appetizers
a95873d5-de39-47ab-86d4-f94b145a663e,Dinner Specials
a95873d5-de39-47ab-86d4-f94b145a663e,Alcoholic Drinks
a95873d5-de39-47ab-86d4-f94b145a663e,Brunch
a95873d5-de39-47ab-86d4-f94b145a663e,Soups & Salads
a95873d5-de39-47ab-86d4-f94b145a663e,Kids Menu
21ee9e3d-57a8-4e9d-b23f-6f759c444b8f,Alcoholic Drinks
21ee9e3d-57a8-4e9d-b23f-6f759c444b8f,Healthy Options
21ee9e3d-57a8-4e9d-b23f-6f759c444b8f,Sushi Rolls
21ee9e3d-57a8-4e9d-b23f-6f759c444b8f,Beverages
21ee9e3d-57a8-4e9d-b23f-6f759c444b8f,Pasta
21ee9e3d-57a8-4e9d-b23f-6f759c444b8f,Brunch
21ee9e3d-57a8-4e9d-b23f-6f759c444b8f,Soups & Salads
21ee9e3d-57a8-4e9d-b23f-6f759c444b8f,Desserts
b0e52f0f-34dd-4391-bda0-84e1a01ab4ec,Sides
b0e52f0f-34dd-4391-bda0-84e1a01ab4ec,Sushi Rolls
b0e52f0f-34dd-4391-bda0-84e1a01ab4ec,Alcoholic Drinks
b0e52f0f-34dd-4391-bda0-84e1a01ab4ec,Entrees
b0e52f0f-34dd-4391-bda0-84e1a01ab4ec,Lunch Specials
b0e52f0f-34dd-4391-bda0-84e1a01ab4ec,Desserts
b0e52f0f-34dd-4391-bda0-84e1a01ab4ec,Raw Bar
aa401962-f1c8-4997-947d-7963ac064861,Dinner Specials
aa401962-f1c8-4997-947d-7963ac064861,Sides
aa401962-f1c8-4997-947d-7963ac064861,Gluten-Free
aa401962-f1c8-4997-947d-7963ac064861,Lunch Specials
aa401962-f1c8-4997-947d-7963ac064861,Pizza
aa401962-f1c8-4997-947d-7963ac064861,Meat & Poultry
81a13fb2-e4aa-4145-a174-c742d8b32c36,Dinner Specials
81a13fb2-e4aa-4145-a174-c742d8b32c36,Sushi Rolls
81a13fb2-e4aa-4145-a174-c742d8b32c36,Pasta
81a13fb2-e4aa-4145-a174-c742d8b32c36,Brunch
81a13fb2-e4aa-4145-a174-c742d8b32c36,Pizza
81a13fb2-e4aa-4145-a174-c742d8b32c36,Desserts
81a13fb2-e4aa-4145-a174-c742d8b32c36,Entrees
86eaa153-c8c3-43d0-8560-1cd6cc7b6908,Beverages
86eaa153-c8c3-43d0-8560-1cd6cc7b6908,Vegan
86eaa153-c8c3-43d0-8560-1cd6cc7b6908,Entrees
86eaa153-c8c3-43d0-8560-1cd6cc7b6908,Appetizers
86eaa153-c8c3-43d0-8560-1cd6cc7b6908,Pasta
86eaa153-c8c3-43d0-8560-1cd6cc7b6908,Alcoholic Drinks
86eaa153-c8c3-43d0-8560-1cd6cc7b6908,Kids Menu
86eaa153-c8c3-43d0-8560-1cd6cc7b6908,Sushi Rolls
844e0c6e-6a7e-41c1-98bd-109e42566986,Meat & Poultry
844e0c6e-6a7e-41c1-98bd-109e42566986,Desserts
844e0c6e-6a7e-41c1-98bd-109e42566986,Gluten-Free
844e0c6e-6a7e-41c1-98bd-109e42566986,Main Course
844e0c6e-6a7e-41c1-98bd-109e42566986,Brunch
844e0c6e-6a7e-41c1-98bd-109e42566986,Appetizers
844e0c6e-6a7e-41c1-98bd-109e42566986,Vegetarian
844e0c6e-6a7e-41c1-98bd-109e42566986,Healthy Options
844e0c6e-6a7e-41c1-98bd-109e42566986,Raw Bar
844e0c6e-6a7e-41c1-98bd-109e42566986,Seafood
be5545de-35f2-457a-9676-d9f754b4a9bb,Desserts
be5545de-35f2-457a-9676-d9f754b4a9bb,Healthy Options
be5545de-35f2-457a-9676-d9f754b4a9bb,Kids Menu
be5545de-35f2-457a-9676-d9f754b4a9bb,Burgers & Sandwiches
be5545de-35f2-457a-9676-d9f754b4a9bb,Raw Bar
be5545de-35f2-457a-9676-d9f754b4a9bb,Lunch Specials
b86b5ee9-53c8-47e0-a7c7-d335d84f2ca6,Burgers & Sandwiches
b86b5ee9-53c8-47e0-a7c7-d335d84f2ca6,Vegan
b86b5ee9-53c8-47e0-a7c7-d335d84f2ca6,Pasta
b86b5ee9-53c8-47e0-a7c7-d335d84f2ca6,Seafood
b86b5ee9-53c8-47e0-a7c7-d335d84f2ca6,Beverages
b86b5ee9-53c8-47e0-a7c7-d335d84f2ca6,Lunch Specials
b86b5ee9-53c8-47e0-a7c7-d335d84f2ca6,Sides
b86b5ee9-53c8-47e0-a7c7-d335d84f2ca6,Soups & Salads
b86b5ee9-53c8-47e0-a7c7-d335d84f2ca6,Gluten-Free
1d087a0f-b257-4395-9168-818db35f7872,Vegan
1d087a0f-b257-4395-9168-818db35f7872,Breakfast
1d087a0f-b257-4395-9168-818db35f7872,Kids Menu
1d087a0f-b257-4395-9168-818db35f7872,Seafood
1d087a0f-b257-4395-9168-818db35f7872,Main Course
4ea7efa6-1806-43b1-b2f4-e4a7f169fbcb,Gluten-Free
4ea7efa6-1806-43b1-b2f4-e4a7f169fbcb,Breakfast
4ea7efa6-1806-43b1-b2f4-e4a7f169fbcb,Vegan
4ea7efa6-1806-43b1-b2f4-e4a7f169fbcb,Kids Menu
4ea7efa6-1806-43b1-b2f4-e4a7f169fbcb,Desserts
4ea7efa6-1806-43b1-b2f4-e4a7f169fbcb,Coffee & Tea
4ea7efa6-1806-43b1-b2f4-e4a7f169fbcb,Pizza
4ea7efa6-1806-43b1-b2f4-e4a7f169fbcb,Healthy Options
4ea7efa6-1806-43b1-b2f4-e4a7f169fbcb,Brunch
81c8fd68-adc6-4724-ae07-b9c177bad56c,Burgers & Sandwiches
81c8fd68-adc6-4724-ae07-b9c177bad56c,Kids Menu
81c8fd68-adc6-4724-ae07-b9c177bad56c,Gluten-Free
